23142133203996048,کد 12 رقمی نماد,IRR1NPRS0101,کد 5 رقمی نماد,NPRX1,نام لاتین شرکت,Pars Oil-R,کد 4 رقمی شرکت,NPRS,نام شرکت,نفت‌ پارس‌,نماد فارسی,شنفتح   ,نماد 30 رقمی فارسی,ح . نفت‌ پارس‌,کد 12 رقمی شرکت,IRR1NPRS0107,بازار,-,کد تابلو,1,کد گروه صنعت,23 ,گروه صنعت,فراورده هاي نفتي، كك و سوخت هسته اي,کد زیر گروه صنعت,2320      ,زیر گروه صنعت,توليد محصولات پالايش شده پتروشيمي
23175320865252772,کد 12 رقمی نماد,IRO7SALP0001,کد 5 رقمی نماد,SALP1,نام لاتین شرکت,Resalat,کد 4 رقمی شرکت,SALP,نام شرکت,بانك قرض الحسنه رسالت,نماد فارسی,وسالت  - قانون احکام دائمی برنامه های توسعه کشور ,نماد 30 رقمی فارسی,بانك قرض الحسنه رسالت,کد 12 رقمی شرکت,IRO7SALP0000,بازار,بازار پايه نارنجي فرابورس,کد تابلو,7,کد گروه صنعت,57 ,گروه صنعت,بانكها و موسسات اعتباري,کد زیر گروه صنعت,5719      ,زیر گروه صنعت,ساير  واسطه هاي پولي
23185568638908069,کد 12 رقمی نماد,IRR1BALI0101,کد 5 رقمی نماد,BALX1,نام لاتین شرکت,Buali Inv.-R,کد 4 رقمی شرکت,BALI,نام شرکت,سرمايه‌گذاري‌بوعلي‌,نماد فارسی,وبوعليح   ,نماد 30 رقمی فارسی,ح . سرمايه‌گذاري‌بوعلي‌,کد 12 رقمی شرکت,IRR1BALI0106,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,56 ,گروه صنعت,سرمايه گذاريها,کد زیر گروه صنعت,5699,زیر گروه صنعت,ساير واسطه هاي  مالي
23214828924506640,کد 12 رقمی نماد,IRO1BARZ0001,کد 5 رقمی نماد,BARZ1,نام لاتین شرکت,Kerman Tire,کد 4 رقمی شرکت,BARZ,نام شرکت,گروه‌ صنعتي‌ بارز,نماد فارسی,پكرمان   ,نماد 30 رقمی فارسی,گروه‌ صنعتي‌ بارز,کد 12 رقمی شرکت,IRO1BARZ0007,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,25 ,گروه صنعت,لاستيك و پلاستيك,کد زیر گروه صنعت,2511      ,زیر گروه صنعت,توليد تاير و بازسازي تايرهاي لاستيكي
23269285154135003,کد 12 رقمی نماد,IRO7JAIP0001,کد 5 رقمی نماد,JAIP1,نام لاتین شرکت,Jovain Agri.&Ind,کد 4 رقمی شرکت,JAIP,نام شرکت,كشت و صنعت جوين,نماد فارسی,جوين  - قانون احکام دائمی برنامه های توسعه کشور ,نماد 30 رقمی فارسی,كشت و صنعت جوين,کد 12 رقمی شرکت,IRO7JAIP0006,بازار,بازار پايه زرد فرابورس,کد تابلو,7,کد گروه صنعت,01 ,گروه صنعت,زراعت و خدمات وابسته,کد زیر گروه صنعت,0121      ,زیر گروه صنعت,كشاورزي، دامپروري و خدمات وابسته
23293437377896568,کد 12 رقمی نماد,IRO1SADR0001,کد 5 رقمی نماد,SADR1,نام لاتین شرکت,Sadr Tamin Inv.,کد 4 رقمی شرکت,SADR,نام شرکت,سرمايه گذاري صدرتامين,نماد فارسی,تاصيكو   ,نماد 30 رقمی فارسی,سرمايه گذاري صدرتامين,کد 12 رقمی شرکت,IRO1SADR0004,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,13 ,گروه صنعت,استخراج کانه هاي فلزي,کد زیر گروه صنعت,1399      ,زیر گروه صنعت,استخراج ساير كانه هاي فلزي
23353689102956991,کد 12 رقمی نماد,IRO1DKSR0001,کد 5 رقمی نماد,DKSR1,نام لاتین شرکت,Kowsar Pharm.,کد 4 رقمی شرکت,DKSR,نام شرکت,داروسازي‌ كوثر,نماد فارسی,دكوثر   ,نماد 30 رقمی فارسی,داروسازي‌ كوثر,کد 12 رقمی شرکت,IRO1DKSR0002,بازار,بازار اول (تابلوي فرعي) بورس,کد تابلو,3,کد گروه صنعت,43 ,گروه صنعت,مواد و محصولات دارويي,کد زیر گروه صنعت,4323      ,زیر گروه صنعت,توليد داروهاي شيميايي و گياهي
23358076115432411,کد 12 رقمی نماد,IRB4SF620191,کد 5 رقمی نماد,S62Q1,نام لاتین شرکت,SOV.MNF62SP221208,کد 4 رقمی شرکت,SF62,نام شرکت,منفعت دولت6-شرايط خاص ملت,نماد فارسی,افاد62   ,نماد 30 رقمی فارسی,منفعت دولت6-ش.خاص ملت0109,کد 12 رقمی شرکت,IRB4SF620194,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,69 ,گروه صنعت,اوراق تامين مالي,کد زیر گروه صنعت,6946,زیر گروه صنعت,اوراق منفعت دولتي با ضمانت دولت
23441366113375722,کد 12 رقمی نماد,IRO1PASN0001,کد 5 رقمی نماد,PASN1,نام لاتین شرکت,S*Parsian Oil&Gas,کد 4 رقمی شرکت,PASN,نام شرکت,گسترش نفت و گاز پارسيان,نماد فارسی,پارسان   ,نماد 30 رقمی فارسی,گسترش نفت و گاز پارسيان,کد 12 رقمی شرکت,IRO1PASN0004,بازار,بازار اول (تابلوي اصلي) بورس,کد تابلو,1,کد گروه صنعت,44 ,گروه صنعت,محصولات شيميايي,کد زیر گروه صنعت,4412      ,زیر گروه صنعت,توليد كود و تركيبات نيتروژن
23458117616920867,کد 12 رقمی نماد,IRR1SIMS0101,کد 5 رقمی نماد,SIMX1,نام لاتین شرکت,Shomal Cement-R,کد 4 رقمی شرکت,SIMS,نام شرکت,سيمان‌ شمال‌,نماد فارسی,سشمالح   ,نماد 30 رقمی فارسی,ح . سيمان‌ شمال‌,کد 12 رقمی شرکت,IRR1SIMS0106,بازار,-,کد تابلو,5,کد گروه صنعت,53 ,گروه صنعت,سيمان، آهك و گچ,کد زیر گروه صنعت,5394      ,زیر گروه صنعت,توليد سيمان، آهك و گچ
23461894018749883,کد 12 رقمی نماد,IRR3BHKZ0101,کد 5 رقمی نماد,BHKX1,نام لاتین شرکت,Hekmat Iranian-R,کد 4 رقمی شرکت,BHKZ,نام شرکت,بانك حكمت  ايرانيان,نماد فارسی,حكمتح   ,نماد 30 رقمی فارسی,ح. بانك حكمت ايرانيان,کد 12 رقمی شرکت,IRR3BHKZ0107,بازار,بازار دوم فرابورس,کد تابلو,3,کد گروه صنعت,57 ,گروه صنعت,بانكها و موسسات اعتباري,کد زیر گروه صنعت,5719,زیر گروه صنعت,ساير  واسطه هاي پولي
23484847504768205,کد 12 رقمی نماد,IRR1SWIC0101,کد 5 رقمی نماد,SWIX1,نام لاتین شرکت,Pars Switch-R,کد 4 رقمی شرکت,SWIC,نام شرکت,پارس‌سويچ‌,نماد فارسی,بسويچح   ,نماد 30 رقمی فارسی,ح . پارس‌سويچ‌,کد 12 رقمی شرکت,IRR1SWIC0102,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,31 ,گروه صنعت,ماشين آلات و دستگاه‌هاي برقي,کد زیر گروه صنعت,3120      ,زیر گروه صنعت,توليد تجهيزات توزيع و كنترل برق
23552683239901730,کد 12 رقمی نماد,IRR1MESI0101,کد 5 رقمی نماد,MESX1,نام لاتین شرکت,Iran Kh. A. M.-R,کد 4 رقمی شرکت,MESI,نام شرکت,محورسازان‌ايران‌خودرو,نماد فارسی,خوسازح   ,نماد 30 رقمی فارسی,ح . محورسازان‌ايران‌خودرو,کد 12 رقمی شرکت,IRR1MESI0102,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,34 ,گروه صنعت,خودرو و ساخت قطعات,کد زیر گروه صنعت,3430      ,زیر گروه صنعت,قطعات يدكي و جانبي وسايل نقليه موتوري
23581215918684761,کد 12 رقمی نماد,IRB3SA0300B1,کد 5 رقمی نماد,SA3Q1,نام لاتین شرکت,ArvandTD.MNF220202,کد 4 رقمی شرکت,SA03,نام شرکت,منفعت صبا اروند تمدن14001113,نماد فارسی,اروند03   ,نماد 30 رقمی فارسی,منفعت صبا اروند تمدن14001113,کد 12 رقمی شرکت,IRB3SA0300B1,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,69 ,گروه صنعت,اوراق تامين مالي,کد زیر گروه صنعت,6947      ,زیر گروه صنعت,اوراق منفعت خصوصي
23600798892801694,کد 12 رقمی نماد,IRO3CHRZ0001,کد 5 رقمی نماد,CHRZ1,نام لاتین شرکت,ChaharMahal,کد 4 رقمی شرکت,CHRZ,نام شرکت,فراوردههاي غذايي وقند چهارمحال,نماد فارسی,قچار   ,نماد 30 رقمی فارسی,فراوردههاي غذايي وقند چهارمحال,کد 12 رقمی شرکت,IRO3CHRZ0007,بازار,بازار دوم فرابورس,کد تابلو,3,کد گروه صنعت,38 ,گروه صنعت,قند و شكر,کد زیر گروه صنعت,3842,زیر گروه صنعت,توليد شكر
23628442955387175,کد 12 رقمی نماد,IRR7BIRP0101,کد 5 رقمی نماد,BIRX1,نام لاتین شرکت,Iran Packing-R,کد 4 رقمی شرکت,BIRP,نام شرکت,بسته‌ بندي‌ ايران‌,نماد فارسی,فبيراح  - لغو پذیرش شده ,نماد 30 رقمی فارسی,ح.بسته‌ بندي‌ ايران‌,کد 12 رقمی شرکت,IRR7BIRP0107,بازار,بازار پايه زرد فرابورس,کد تابلو,7,کد گروه صنعت,28 ,گروه صنعت,ساخت محصولات فلزي,کد زیر گروه صنعت,2899      ,زیر گروه صنعت,توليد ساير محصولات فلزي ساخته شده
23657236334749347,کد 12 رقمی نماد,IRR7IKDP0101,کد 5 رقمی نماد,IKDX1,نام لاتین شرکت,IranKhodroDiesel-R,کد 4 رقمی شرکت,IKDP,نام شرکت,ايران خودرو ديزل,نماد فارسی,خاورح  - لغو پذیرش شده ,نماد 30 رقمی فارسی,ح . ايران خودرو ديزل,کد 12 رقمی شرکت,IRR7IKDP0102,بازار,بازار پايه زرد فرابورس,کد تابلو,7,کد گروه صنعت,34 ,گروه صنعت,خودرو و ساخت قطعات,کد زیر گروه صنعت,3410      ,زیر گروه صنعت,توليد وسايل نقليه موتوري
23684361061669860,کد 12 رقمی نماد,IRO6MELZ98C1,کد 5 رقمی نماد,TM261,نام لاتین شرکت,Melli Mortgage2003,کد 4 رقمی شرکت,MELZ,نام شرکت,تسهيلات مسكن بانك ملي ايران,نماد فارسی,تملي812   ,نماد 30 رقمی فارسی,تسهيلات مسكن ب. ملي-اسفند98,کد 12 رقمی شرکت,IRO6MELZ98C4,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,59 ,گروه صنعت,اوراق حق تقدم استفاده از تسهيلات مسكن,کد زیر گروه صنعت,5910,زیر گروه صنعت,اوراق حق تقدم استفاده از تسهيلات مسكن
23695001747840020,کد 12 رقمی نماد,IRB3TB409951,کد 5 رقمی نماد,TB401,نام لاتین شرکت,TreasuryBill200803,کد 4 رقمی شرکت,TB40,نام شرکت,اسنادخزانه اسلامي-م9بودجه1397,نماد فارسی,اخزا709   ,نماد 30 رقمی فارسی,اسنادخزانه-م9بودجه97-990513,کد 12 رقمی شرکت,IRB3TB409956,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,69 ,گروه صنعت,اوراق تامين مالي,کد زیر گروه صنعت,6940      ,زیر گروه صنعت,اسناد خزانه اسلامي
23791232955302467,کد 12 رقمی نماد,IRB3SR2499B1,کد 5 رقمی نماد,R24Q1,نام لاتین شرکت,SOV.MRB2-LTS210206,کد 4 رقمی شرکت,SR24,نام شرکت,مرابحه دولتي تعاون-لوتوس991118,نماد فارسی,سلامت4   ,نماد 30 رقمی فارسی,مرابحه دولتي تعاون-لوتوس991118,کد 12 رقمی شرکت,IRB3SR2499B3,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,69 ,گروه صنعت,اوراق تامين مالي,کد زیر گروه صنعت,6945,زیر گروه صنعت,اوراق مرابحه دولتي با ضمانت دولت
23837844039713715,کد 12 رقمی نماد,IRO1NASI0001,کد 5 رقمی نماد,NASI1,نام لاتین شرکت,Iran Refract.,کد 4 رقمی شرکت,NASI,نام شرکت,فراورده‌ هاي‌ نسوزايران‌,نماد فارسی,كفرا   ,نماد 30 رقمی فارسی,فراورده‌ هاي‌ نسوزايران‌,کد 12 رقمی شرکت,IRO1NASI0003,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,54 ,گروه صنعت,ساير محصولات كاني غيرفلزي,کد زیر گروه صنعت,5492,زیر گروه صنعت,توليد محصولات سراميكي نسوز
23838634016123354,کد 12 رقمی نماد,IRO1IAGM0001,کد 5 رقمی نماد,IAGM1,نام لاتین شرکت,Iran Argham,کد 4 رقمی شرکت,IAGM,نام شرکت,ايران‌ارقام‌,نماد فارسی,مرقام   ,نماد 30 رقمی فارسی,ايران‌ارقام‌,کد 12 رقمی شرکت,IRO1IAGM0008,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,72 ,گروه صنعت,رايانه و فعاليت‌هاي وابسته به آن,کد زیر گروه صنعت,7220      ,زیر گروه صنعت,مشاوره و تهيه نرم افزار
23891830829322971,کد 12 رقمی نماد,IRO7KBLP0001,کد 5 رقمی نماد,KBLP1,نام لاتین شرکت,Iran Cable,کد 4 رقمی شرکت,KBLP,نام شرکت,كارخانجات كابلسازي ‌ايران‌,نماد فارسی,بايكا  - لغو پذیرش شده ,نماد 30 رقمی فارسی,كارخانجات كابلسازي ‌ايران‌,کد 12 رقمی شرکت,IRO7KBLP0007,بازار,بازار پايه زرد فرابورس,کد تابلو,7,کد گروه صنعت,31 ,گروه صنعت,ماشين آلات و دستگاه‌هاي برقي,کد زیر گروه صنعت,3130      ,زیر گروه صنعت,توليد سيم و كابل عايق
23936607891892333,کد 12 رقمی نماد,IRO1OFST0001,کد 5 رقمی نماد,OFST1,نام لاتین شرکت,Offset,کد 4 رقمی شرکت,OFST,نام شرکت,افست‌,نماد فارسی,چافست   ,نماد 30 رقمی فارسی,افست‌,کد 12 رقمی شرکت,IRO1OFST0004,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,22 ,گروه صنعت,انتشار، چاپ و تکثير,کد زیر گروه صنعت,2221,زیر گروه صنعت,چاپ
24018878640527909,کد 12 رقمی نماد,IRO3KHMZ0001,کد 5 رقمی نماد,KHMZ1,نام لاتین شرکت,S*Khavarmiane mine,کد 4 رقمی شرکت,KHMZ,نام شرکت,هلدينگ صنايع معدني خاورميانه,نماد فارسی,ميدكو   ,نماد 30 رقمی فارسی,هلدينگ صنايع  معدني خاورميانه,کد 12 رقمی شرکت,IRO3KHMZ0002,بازار,بازار اول فرابورس,کد تابلو,1,کد گروه صنعت,27 ,گروه صنعت,فلزات اساسي,کد زیر گروه صنعت,2710,زیر گروه صنعت,توليد آهن و فولاد پايه
24079409192818584,کد 12 رقمی نماد,IRO1DRKH0001,کد 5 رقمی نماد,DRKH1,نام لاتین شرکت,Derakhshan Teh.,کد 4 رقمی شرکت,DRKH,نام شرکت,درخشان‌ تهران‌,نماد فارسی,پدرخش   ,نماد 30 رقمی فارسی,درخشان‌ تهران‌,کد 12 رقمی شرکت,IRO1DRKH0005,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,25 ,گروه صنعت,لاستيك و پلاستيك,کد زیر گروه صنعت,2520,زیر گروه صنعت,توليد محصولات پلاستيكي
24082902657114448,کد 12 رقمی نماد,IRR3DSNZ0101,کد 5 رقمی نماد,DSNX1,نام لاتین شرکت,Ankolojy Sobhan-R,کد 4 رقمی شرکت,DSNZ,نام شرکت,داروسازي سبحان انكولوژي,نماد فارسی,دسانكوح   ,نماد 30 رقمی فارسی,ح . داروسازي سبحان انكولوژي,کد 12 رقمی شرکت,IRR3DSNZ0109,بازار,بازار دوم فرابورس,کد تابلو,3,کد گروه صنعت,43 ,گروه صنعت,مواد و محصولات دارويي,کد زیر گروه صنعت,4323      ,زیر گروه صنعت,توليد داروهاي شيميايي و گياهي
24085906177899789,کد 12 رقمی نماد,IRO1TKSM0001,کد 5 رقمی نماد,TKSM1,نام لاتین شرکت,Takceram,کد 4 رقمی شرکت,TKSM,نام شرکت,توليدي‌ كاشي‌ تكسرام‌,نماد فارسی,كترام   ,نماد 30 رقمی فارسی,توليدي‌ كاشي‌ تكسرام‌,کد 12 رقمی شرکت,IRO1TKSM0009,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,49 ,گروه صنعت,كاشي و سراميك,کد زیر گروه صنعت,4993,زیر گروه صنعت,توليد گل و سراميك ساختماني
24123527155326978,کد 12 رقمی نماد,IRO8TSUP0001,کد 5 رقمی نماد,TSUP1,نام لاتین شرکت,Torbat Sugar,کد 4 رقمی شرکت,TSUP,نام شرکت,قند تربت حيدريه,نماد فارسی,قتربت  - قانون احکام دائمی برنامه های توسعه کشور ,نماد 30 رقمی فارسی,قند تربت حيدريه,کد 12 رقمی شرکت,IRO8TSUP0007,بازار,-,کد تابلو,5,کد گروه صنعت,38 ,گروه صنعت,قند و شكر,کد زیر گروه صنعت,3842      ,زیر گروه صنعت,توليد شكر
24187097921483699,کد 12 رقمی نماد,IRX6X60T0006,کد 5 رقمی نماد,X60T6,نام لاتین شرکت,Index Group 60,کد 4 رقمی شرکت,IDXS,نام شرکت,شركت شاخص,نماد فارسی,60-حمل و نقل6   ,نماد 30 رقمی فارسی,60-حمل و نقل,کد 12 رقمی شرکت,IRX6X60T0005,بازار,-,کد تابلو,6,کد گروه صنعت,X1 ,گروه صنعت,شاخص,کد زیر گروه صنعت,X1        ,زیر گروه صنعت,شاخص
24212636157410845,کد 12 رقمی نماد,IRO7ARNP0001,کد 5 رقمی نماد,ARNP1,نام لاتین شرکت,Arian Co.,کد 4 رقمی شرکت,ARNP,نام شرکت,شركت توسعه اقتصادي آرين,نماد فارسی,وآرين  - قانون احکام دائمی برنامه های توسعه کشور ,نماد 30 رقمی فارسی,شركت توسعه اقتصادي آرين,کد 12 رقمی شرکت,IRO7ARNP0009,بازار,بازار پايه زرد فرابورس,کد تابلو,7,کد گروه صنعت,56 ,گروه صنعت,سرمايه گذاريها,کد زیر گروه صنعت,5699      ,زیر گروه صنعت,ساير واسطه هاي  مالي
24254843881948059,کد 12 رقمی نماد,IRO1KSKA0001,کد 5 رقمی نماد,KSKA1,نام لاتین شرکت,Kaveh Paper,کد 4 رقمی شرکت,KSKA,نام شرکت,صنايع‌كاغذسازي‌كاوه‌,نماد فارسی,چكاوه   ,نماد 30 رقمی فارسی,صنايع‌كاغذسازي‌كاوه‌,کد 12 رقمی شرکت,IRO1KSKA0002,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,21 ,گروه صنعت,محصولات كاغذي,کد زیر گروه صنعت,2101,زیر گروه صنعت,توليد خمير كاغذ، كاغذ و مقوا
24303422207378456,کد 12 رقمی نماد,IRO1KLBR0001,کد 5 رقمی نماد,KLBR1,نام لاتین شرکت,Kalber Dairy,کد 4 رقمی شرکت,KLBR,نام شرکت,لبنيات‌كالبر,نماد فارسی,غالبر   ,نماد 30 رقمی فارسی,لبنيات‌ كالبر,کد 12 رقمی شرکت,IRO1KLBR0001,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,42 ,گروه صنعت,محصولات غذايي و آشاميدني به جز قند و شكر,کد زیر گروه صنعت,4220      ,زیر گروه صنعت,توليد لبنيات
24371538373380305,کد 12 رقمی نماد,IRB4SG330331,کد 5 رقمی نماد,G33Q1,نام لاتین شرکت,SOV.GMR33.SP240616,کد 4 رقمی شرکت,SG33,نام شرکت,مرابحه عام دولت3-شرايط خاص0303,نماد فارسی,اراد33   ,نماد 30 رقمی فارسی,مرابحه عام دولت3-ش.خ 0303,کد 12 رقمی شرکت,IRB4SG330330,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,69 ,گروه صنعت,اوراق تامين مالي,کد زیر گروه صنعت,6946      ,زیر گروه صنعت,اوراق منفعت دولتي با ضمانت دولت
24472556975056129,کد 12 رقمی نماد,IRB4SG410061,کد 5 رقمی نماد,G41Q1,نام لاتین شرکت,SOV.GMR41.SP210829,کد 4 رقمی شرکت,SG41,نام شرکت,مرابحه عام دولت4-شرايط خاص0006,نماد فارسی,اراد41   ,نماد 30 رقمی فارسی,مرابحه عام دولت4-ش.خ 0006,کد 12 رقمی شرکت,IRB4SG410066,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,69 ,گروه صنعت,اوراق تامين مالي,کد زیر گروه صنعت,6946      ,زیر گروه صنعت,اوراق منفعت دولتي با ضمانت دولت
24568263705196097,کد 12 رقمی نماد,IRB4SG130261,کد 5 رقمی نماد,G13Q1,نام لاتین شرکت,SOV.GMR13.SP230916,کد 4 رقمی شرکت,SG13,نام شرکت,مرابحه عام دولت1-ش.خاص ساير,نماد فارسی,اراد13   ,نماد 30 رقمی فارسی,مرابحه عام دولت1-ش.خ ساير0206,کد 12 رقمی شرکت,IRB4SG130268,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,69 ,گروه صنعت,اوراق تامين مالي,کد زیر گروه صنعت,6946      ,زیر گروه صنعت,اوراق منفعت دولتي با ضمانت دولت
24620582002578362,کد 12 رقمی نماد,IRR7PSMP0101,کد 5 رقمی نماد,PSMX1,نام لاتین شرکت,Meyar Sanat-R,کد 4 رقمی شرکت,PSMP,نام شرکت,سرمايه گذاري معيار صنعت پارس,نماد فارسی,معيارح  - قانون احکام دائمی برنامه های توسعه کشور ,نماد 30 رقمی فارسی,ح.سرمايه گذاري معيار صنعت پارس,کد 12 رقمی شرکت,IRR7PSMP0104,بازار,بازار پايه نارنجي فرابورس,کد تابلو,7,کد گروه صنعت,56 ,گروه صنعت,سرمايه گذاريها,کد زیر گروه صنعت,5699      ,زیر گروه صنعت,ساير واسطه هاي  مالي
24644999329120295,کد 12 رقمی نماد,IRO3ASKZ0001,کد 5 رقمی نماد,ASKZ1,نام لاتین شرکت,Melal Credit Inst.,کد 4 رقمی شرکت,ASKZ,نام شرکت,اعتباري ملل,نماد فارسی,وملل   ,نماد 30 رقمی فارسی,اعتباري ملل,کد 12 رقمی شرکت,IRO3ASKZ0003,بازار,بازار دوم فرابورس,کد تابلو,3,کد گروه صنعت,57 ,گروه صنعت,بانكها و موسسات اعتباري,کد زیر گروه صنعت,5719      ,زیر گروه صنعت,ساير  واسطه هاي پولي
24662567615903665,کد 12 رقمی نماد,IRO7SNAP0001,کد 5 رقمی نماد,SNAP1,نام لاتین شرکت,Iran Sana Co,کد 4 رقمی شرکت,SNAP,نام شرکت,سرمايه گذاري نيروگاهي ايران,نماد فارسی,وسنا  - قانون احکام دائمی برنامه های توسعه کشور ,نماد 30 رقمی فارسی,سرمايه گذاري نيروگاهي ايران,کد 12 رقمی شرکت,IRO7SNAP0008,بازار,بازار پايه زرد فرابورس,کد تابلو,7,کد گروه صنعت,65 ,گروه صنعت,واسطه‌گري‌هاي مالي و پولي,کد زیر گروه صنعت,6599,زیر گروه صنعت,ساير واسطه هاي مالي
24700915949765656,کد 12 رقمی نماد,IRI3I0020001,کد 5 رقمی نماد,I0021,نام لاتین شرکت,Barband khodro,کد 4 رقمی شرکت,I002,نام شرکت,طرح صنعتي باربند نرم خودرو,نماد فارسی,باربند نرم خودرو   ,نماد 30 رقمی فارسی,طرح صنعتي باربند نرم خودرو,کد 12 رقمی شرکت,IRI3I0020003,بازار,بازار سوم فرابورس,کد تابلو,5,کد گروه صنعت,76 ,گروه صنعت,اوراق بهادار مبتني بر دارايي فكري,کد زیر گروه صنعت,7611      ,زیر گروه صنعت,اوراق بهادار مبتني بر دارايي فكري
24733701189547084,کد 12 رقمی نماد,IRX6X32T0006,کد 5 رقمی نماد,X32T6,نام لاتین شرکت,Index Group 32,کد 4 رقمی شرکت,IDXS,نام شرکت,شركت شاخص,نماد فارسی,32-وسايل ارتباطي6   ,نماد 30 رقمی فارسی,32-وسايل ارتباطي,کد 12 رقمی شرکت,IRX6X32T0000,بازار,-,کد تابلو,6,کد گروه صنعت,X1 ,گروه صنعت,شاخص,کد زیر گروه صنعت,X1        ,زیر گروه صنعت,شاخص
24734871905109354,کد 12 رقمی نماد,IRR1FNAR0101,کد 5 رقمی نماد,FNAX1,نام لاتین شرکت,Zar Spring-R,کد 4 رقمی شرکت,FNAR,نام شرکت,فنرسازي‌زر,نماد فارسی,خزرح   ,نماد 30 رقمی فارسی,ح . فنرسازي‌زر,کد 12 رقمی شرکت,IRR1FNAR0109,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,34 ,گروه صنعت,خودرو و ساخت قطعات,کد زیر گروه صنعت,3430      ,زیر گروه صنعت,قطعات يدكي و جانبي وسايل نقليه موتوري
24785665268004766,کد 12 رقمی نماد,IRO3PIVZ0001,کد 5 رقمی نماد,PIVZ1,نام لاتین شرکت,Pouya Investment,کد 4 رقمی شرکت,PIVZ,نام شرکت,سرمايه گذاري پويا,نماد فارسی,وپويا   ,نماد 30 رقمی فارسی,سرمايه گذاري پويا,کد 12 رقمی شرکت,IRO3PIVZ0005,بازار,بازار اول فرابورس,کد تابلو,1,کد گروه صنعت,56 ,گروه صنعت,سرمايه گذاريها,کد زیر گروه صنعت,5699      ,زیر گروه صنعت,ساير واسطه هاي  مالي
24794536744903047,کد 12 رقمی نماد,IRO3MSZ96091,کد 5 رقمی نماد,MK871,نام لاتین شرکت,Mortgage Right9609,کد 4 رقمی شرکت,MSKZ,نام شرکت,بانك مسكن,نماد فارسی,تسه9609   ,نماد 30 رقمی فارسی,امتياز تسهيلات مسكن آذر96,کد 12 رقمی شرکت,IRO3MSZ96095,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,59 ,گروه صنعت,اوراق حق تقدم استفاده از تسهيلات مسكن,کد زیر گروه صنعت,5910,زیر گروه صنعت,اوراق حق تقدم استفاده از تسهيلات مسكن
24807173016704795,کد 12 رقمی نماد,IRO7CBBP0001,کد 5 رقمی نماد,CBBP1,نام لاتین شرکت,Bagheran Cement,کد 4 رقمی شرکت,CBBP,نام شرکت,سيمان باقران,نماد فارسی,سباقر  - قانون احکام دائمی برنامه های توسعه کشور ,نماد 30 رقمی فارسی,سيمان باقران,کد 12 رقمی شرکت,IRO7CBBP0009,بازار,بازار پايه زرد فرابورس,کد تابلو,7,کد گروه صنعت,53 ,گروه صنعت,سيمان، آهك و گچ,کد زیر گروه صنعت,5394      ,زیر گروه صنعت,توليد سيمان، آهك و گچ
24832054403183361,کد 12 رقمی نماد,IRR1SPTA0101,کد 5 رقمی نماد,SPTX1,نام لاتین شرکت,Sepanta-R,کد 4 رقمی شرکت,SPTA,نام شرکت,سپنتا,نماد فارسی,فپنتاح   ,نماد 30 رقمی فارسی,ح . سپنتا,کد 12 رقمی شرکت,IRR1SPTA0100,بازار,بازار دوم بورس,کد تابلو,5,کد گروه صنعت,27 ,گروه صنعت,فلزات اساسي,کد زیر گروه صنعت,2710      ,زیر گروه صنعت,توليد آهن و فولاد پايه
24832515281647747,کد 12 رقمی نماد,IRB3LU010261,کد 5 رقمی نماد,LU1Q1,نام لاتین شرکت,Lordegan MSH230828,کد 4 رقمی شرکت,LU01,نام شرکت,كود شيميايي اوره لردگان,نماد فارسی,شلرد02   ,نماد 30 رقمی فارسی,كود شيميايي اوره لردگان,کد 12 رقمی شرکت,IRB3LU010262,بازار,بازار ابزارهاي نوين مالي فرابورس,کد تابلو,4,کد گروه صنعت,69 ,گروه صنعت,اوراق تامين مالي,کد زیر گروه صنعت,6923,زیر گروه صنعت,اوراق مشاركت بخش خصوصي
