16984771612846489,20210719,599841.00,599841.00,0,0,0.00,0.00,0.00,599841.00,0.00
16984771612846489,20210726,600947.00,595000.00,19,568,341337770.00,595000.00,601000.00,608485.00,601000.00
16984771612846489,20210727,595812.00,599200.00,3851,100499,59878530652.00,585051.00,610000.00,600947.00,592000.00
16984771612846489,20210728,596348.00,598000.00,3981,159724,95251062356.00,582333.00,600010.00,595812.00,600010.00
16984771612846489,20210731,590242.00,595000.00,3788,107852,63658829222.00,576520.00,600000.00,596348.00,600000.00
16984771612846489,20210801,597131.00,600000.00,3201,81779,48832739795.00,587000.00,605000.00,590242.00,605000.00
16984771612846489,20210802,599080.00,600000.00,2870,72853,43644804502.00,591002.00,604998.00,597131.00,604998.00
16984771612846489,20210803,603383.00,609000.00,2523,63753,38467463567.00,596222.00,619990.00,599080.00,606000.00
16984771612846489,20210804,608259.00,614999.00,1829,36117,21968501343.00,600000.00,619539.00,603383.00,606000.00
16984771612846489,20210807,609536.00,591000.00,1590,31015,18904771986.00,580000.00,629000.00,608259.00,615000.00
16984771612846489,20210808,617423.00,620000.00,1745,40860,25227894393.00,600044.00,629000.00,609536.00,600044.00
16984771612846489,20210809,615770.00,622000.00,1879,52375,32250966065.00,595001.00,629000.00,617423.00,627000.00
16984771612846489,20210810,606810.00,620000.00,1461,49230,29873248125.00,593000.00,620000.00,615770.00,605000.00
16984771612846489,20210811,614351.00,609000.00,1523,45814,28145889339.00,600255.00,629000.00,606810.00,620000.00
16984771612846489,20210814,606884.00,606000.00,1349,45769,27776459738.00,597000.00,628000.00,614351.00,603005.00
16984771612846489,20210815,611577.00,629000.00,1552,60001,36695212348.00,600001.00,629000.00,606884.00,615000.00
16984771612846489,20210822,624909.00,629000.00,1142,32017,20007726763.00,601500.00,629000.00,611577.00,601500.00
16984771612846489,20210823,613976.00,615000.00,1268,48043,29497228232.00,603256.00,615000.00,624909.00,615000.00
16984771612846489,20210824,628957.00,637000.00,1568,60811,38247514321.00,613000.00,639998.00,613976.00,613000.00
16984771612846489,20210825,606390.00,597510.00,1010,21123,12808774105.00,597510.00,615000.00,628957.00,615000.00
16984771612846489,20210828,598653.00,598939.00,1292,20125,12047902147.00,580001.00,619990.00,606390.00,610000.00
16984771612846489,20210829,595463.00,590000.00,1139,19058,11348336657.00,580022.00,620000.00,598653.00,592000.00
16984771612846489,20210830,591060.00,585000.00,961,25026,14791859399.00,580001.00,610000.00,595463.00,595463.00
16984771612846489,20210831,589489.00,590000.00,871,22155,13060128027.00,578099.00,620000.00,591060.00,600000.00
16984771612846489,20210901,588566.00,575000.00,827,28526,16789439084.00,560020.00,609999.00,589489.00,595222.00
16984771612846489,20210904,577344.00,575000.00,937,36319,20968541731.00,562002.00,607000.00,588566.00,600000.00
16984771612846489,20210905,575470.00,570000.00,218,19256,11081241660.00,567000.00,606211.00,577344.00,600000.00
